config_id,factor,value,task_id,seed,alpha,beta,evaporation,evaluation_budget,length_km,runtime_s,evaluations
evaporation_0.2,evaporation,0.2,26,5,1.0,2.0,0.2,7500,2.218200980928021,5.788060049992055,7500
evaporation_0.2,evaporation,0.2,26,6,1.0,2.0,0.2,7500,2.218200980928021,5.972837158013135,7500
evaporation_0.2,evaporation,0.2,26,7,1.0,2.0,0.2,7500,2.218200980928021,5.665637506986968,7500
evaporation_0.2,evaporation,0.2,26,8,1.0,2.0,0.2,7500,2.218200980928021,6.000857006991282,7500
evaporation_0.2,evaporation,0.2,26,9,1.0,2.0,0.2,7500,2.218200980928021,5.814875941025093,7500
evaporation_0.2,evaporation,0.2,26,10,1.0,2.0,0.2,7500,2.218200980928021,5.731929216999561,7500
evaporation_0.2,evaporation,0.2,26,11,1.0,2.0,0.2,7500,2.218200980928021,5.665236457018182,7500
evaporation_0.2,evaporation,0.2,26,12,1.0,2.0,0.2,7500,2.218200980928021,5.732527934014797,7500
evaporation_0.2,evaporation,0.2,26,13,1.0,2.0,0.2,7500,2.218200980928021,6.282038946985267,7500
evaporation_0.2,evaporation,0.2,26,14,1.0,2.0,0.2,7500,2.218200980928021,5.996119632036425,7500
evaporation_0.2,evaporation,0.2,26,15,1.0,2.0,0.2,7500,2.218200980928021,5.7387932650744915,7500
evaporation_0.2,evaporation,0.2,26,16,1.0,2.0,0.2,7500,2.218200980928021,5.838825914077461,7500
evaporation_0.2,evaporation,0.2,26,17,1.0,2.0,0.2,7500,2.218200980928021,5.699057601043023,7500
evaporation_0.2,evaporation,0.2,26,18,1.0,2.0,0.2,7500,2.218200980928021,5.866819103015587,7500
evaporation_0.2,evaporation,0.2,26,19,1.0,2.0,0.2,7500,2.218200980928021,5.967334241955541,7500
evaporation_0.2,evaporation,0.2,27,0,1.0,2.0,0.2,7500,1.9000621512377234,2.8329967779573053,7500
evaporation_0.2,evaporation,0.2,27,1,1.0,2.0,0.2,7500,1.9000621512377234,2.9247824400663376,7500
evaporation_0.2,evaporation,0.2,27,2,1.0,2.0,0.2,7500,1.9000621512377234,2.8418528460897505,7500
evaporation_0.2,evaporation,0.2,27,3,1.0,2.0,0.2,7500,1.9000621512377234,2.78480866109021,7500
evaporation_0.2,evaporation,0.2,27,4,1.0,2.0,0.2,7500,1.9000621512377234,2.8155466880416498,7500
evaporation_0.2,evaporation,0.2,27,5,1.0,2.0,0.2,7500,1.9000621512377234,2.9613190579693764,7500
evaporation_0.2,evaporation,0.2,27,6,1.0,2.0,0.2,7500,1.9000621512377234,2.8318222380476072,7500
evaporation_0.2,evaporation,0.2,27,7,1.0,2.0,0.2,7500,1.9000621512377234,2.8739084020489827,7500
evaporation_0.2,evaporation,0.2,27,8,1.0,2.0,0.2,7500,1.9000621512377234,2.950027671060525,7500
evaporation_0.2,evaporation,0.2,27,9,1.0,2.0,0.2,7500,1.9000621512377234,2.8924768620636314,7500
evaporation_0.2,evaporation,0.2,27,10,1.0,2.0,0.2,7500,1.9000621512377234,2.8028087290003896,7500
evaporation_0.2,evaporation,0.2,27,11,1.0,2.0,0.2,7500,1.9000621512377234,2.8115394649794325,7500
evaporation_0.2,evaporation,0.2,27,12,1.0,2.0,0.2,7500,1.9000621512377234,2.894301038933918,7500
evaporation_0.2,evaporation,0.2,27,13,1.0,2.0,0.2,7500,1.9000621512377234,2.8800467050168663,7500
evaporation_0.2,evaporation,0.2,27,14,1.0,2.0,0.2,7500,1.9000621512377234,2.8700320039642975,7500
evaporation_0.2,evaporation,0.2,27,15,1.0,2.0,0.2,7500,1.9000621512377234,2.9014605470001698,7500
evaporation_0.2,evaporation,0.2,27,16,1.0,2.0,0.2,7500,1.9000621512377234,2.883367525995709,7500
evaporation_0.2,evaporation,0.2,27,17,1.0,2.0,0.2,7500,1.9000621512377234,2.8706566659966484,7500
evaporation_0.2,evaporation,0.2,27,18,1.0,2.0,0.2,7500,1.9000621512377234,2.8620938929961994,7500
evaporation_0.2,evaporation,0.2,27,19,1.0,2.0,0.2,7500,1.9000621512377234,2.9294492789776996,7500
evaporation_0.2,evaporation,0.2,28,0,1.0,2.0,0.2,7500,2.025980418950708,5.643203257001005,7500
evaporation_0.2,evaporation,0.2,28,1,1.0,2.0,0.2,7500,2.025980418950708,5.958483368973248,7500
evaporation_0.2,evaporation,0.2,28,2,1.0,2.0,0.2,7500,2.025980418950708,5.618532033986412,7500
evaporation_0.2,evaporation,0.2,28,3,1.0,2.0,0.2,7500,2.025980418950708,5.800788421998732,7500
evaporation_0.2,evaporation,0.2,28,4,1.0,2.0,0.2,7500,2.025980418950708,5.69128707901109,7500
evaporation_0.2,evaporation,0.2,28,5,1.0,2.0,0.2,7500,2.025980418950708,5.724349665106274,7500
evaporation_0.2,evaporation,0.2,28,6,1.0,2.0,0.2,7500,2.025980418950708,5.919976442004554,7500
evaporation_0.2,evaporation,0.2,28,7,1.0,2.0,0.2,7500,2.025980418950708,6.529421341023408,7500
evaporation_0.2,evaporation,0.2,28,8,1.0,2.0,0.2,7500,2.025980418950708,5.598468095995486,7500
evaporation_0.2,evaporation,0.2,28,9,1.0,2.0,0.2,7500,2.025980418950708,5.629176792921498,7500
evaporation_0.2,evaporation,0.2,28,10,1.0,2.0,0.2,7500,2.025980418950708,5.7408796440577134,7500
evaporation_0.2,evaporation,0.2,28,11,1.0,2.0,0.2,7500,2.025980418950708,5.8767483500996605,7500
evaporation_0.2,evaporation,0.2,28,12,1.0,2.0,0.2,7500,2.025980418950708,5.775215058005415,7500
evaporation_0.2,evaporation,0.2,28,13,1.0,2.0,0.2,7500,2.025980418950708,5.7457481840392575,7500
evaporation_0.2,evaporation,0.2,28,14,1.0,2.0,0.2,7500,2.025980418950708,5.757737301988527,7500
evaporation_0.2,evaporation,0.2,28,15,1.0,2.0,0.2,7500,2.025980418950708,5.782860585022718,7500
evaporation_0.2,evaporation,0.2,28,16,1.0,2.0,0.2,7500,2.025980418950708,5.644086295040324,7500
evaporation_0.2,evaporation,0.2,28,17,1.0,2.0,0.2,7500,2.025980418950708,5.763519343920052,7500
evaporation_0.2,evaporation,0.2,28,18,1.0,2.0,0.2,7500,2.025980418950708,5.83914326003287,7500
evaporation_0.2,evaporation,0.2,28,19,1.0,2.0,0.2,7500,2.025980418950708,5.881674653035589,7500
evaporation_0.2,evaporation,0.2,29,0,1.0,2.0,0.2,7500,2.4917912704064307,11.520176885998808,7500
evaporation_0.2,evaporation,0.2,29,1,1.0,2.0,0.2,7500,2.4917912704064307,12.094512842944823,7500
evaporation_0.2,evaporation,0.2,29,2,1.0,2.0,0.2,7500,2.4908832129936185,11.584507436025888,7500
evaporation_0.2,evaporation,0.2,29,3,1.0,2.0,0.2,7500,2.4917912704064307,12.38616884406656,7500
evaporation_0.2,evaporation,0.2,29,4,1.0,2.0,0.2,7500,2.4917912704064307,11.496891618939117,7500
evaporation_0.2,evaporation,0.2,29,5,1.0,2.0,0.2,7500,2.490883212993618,11.538174400106072,7500
evaporation_0.2,evaporation,0.2,29,6,1.0,2.0,0.2,7500,2.4908832129936185,11.379174566012807,7500
evaporation_0.2,evaporation,0.2,29,7,1.0,2.0,0.2,7500,2.4917912704064307,11.98353174305521,7500
evaporation_0.2,evaporation,0.2,29,8,1.0,2.0,0.2,7500,2.4917912704064307,11.491114651900716,7500
evaporation_0.2,evaporation,0.2,29,9,1.0,2.0,0.2,7500,2.5185469193175045,11.574232371989638,7500
evaporation_0.2,evaporation,0.2,29,10,1.0,2.0,0.2,7500,2.4908832129936185,11.521366763976403,7500
evaporation_0.2,evaporation,0.2,29,11,1.0,2.0,0.2,7500,2.4908832129936185,11.776070315972902,7500
evaporation_0.2,evaporation,0.2,29,12,1.0,2.0,0.2,7500,2.4908832129936185,11.624710754025728,7500
evaporation_0.2,evaporation,0.2,29,13,1.0,2.0,0.2,7500,2.4917912704064307,11.598103079013526,7500
evaporation_0.2,evaporation,0.2,29,14,1.0,2.0,0.2,7500,2.4917912704064307,11.612074311939068,7500
evaporation_0.2,evaporation,0.2,29,15,1.0,2.0,0.2,7500,2.4917912704064307,11.73815728595946,7500
evaporation_0.2,evaporation,0.2,29,16,1.0,2.0,0.2,7500,2.4908832129936185,11.988143690046854,7500
evaporation_0.2,evaporation,0.2,29,17,1.0,2.0,0.2,7500,2.4908832129936185,11.55487615801394,7500
evaporation_0.2,evaporation,0.2,29,18,1.0,2.0,0.2,7500,2.4908832129936185,11.804792835959233,7500
evaporation_0.2,evaporation,0.2,29,19,1.0,2.0,0.2,7500,2.4908832129936185,11.844968519057147,7500
evaporation_0.2,evaporation,0.2,30,0,1.0,2.0,0.2,7500,1.9337416810526524,6.925255582085811,7500
evaporation_0.2,evaporation,0.2,30,1,1.0,2.0,0.2,7500,1.9298467885369193,6.873618706013076,7500
evaporation_0.2,evaporation,0.2,30,2,1.0,2.0,0.2,7500,1.9298467885369193,6.828851841040887,7500
evaporation_0.2,evaporation,0.2,30,3,1.0,2.0,0.2,7500,1.935846346871392,6.735077615012415,7500
evaporation_0.2,evaporation,0.2,30,4,1.0,2.0,0.2,7500,1.9467712636633852,6.76545652304776,7500
evaporation_0.2,evaporation,0.2,30,5,1.0,2.0,0.2,7500,1.9337416810526524,6.881574742030352,7500
evaporation_0.2,evaporation,0.2,30,6,1.0,2.0,0.2,7500,1.9337416810526524,6.8091224119998515,7500
evaporation_0.2,evaporation,0.2,30,7,1.0,2.0,0.2,7500,1.9337416810526524,6.997989883064292,7500
evaporation_0.2,evaporation,0.2,30,8,1.0,2.0,0.2,7500,1.9337416810526524,6.795587241998874,7500
evaporation_0.2,evaporation,0.2,30,9,1.0,2.0,0.2,7500,1.9361459895210615,6.951208904036321,7500
evaporation_0.2,evaporation,0.2,30,10,1.0,2.0,0.2,7500,1.9337416810526524,7.150802882970311,7500
evaporation_0.2,evaporation,0.2,30,11,1.0,2.0,0.2,7500,1.9298467885369193,7.034363416954875,7500
evaporation_0.2,evaporation,0.2,30,12,1.0,2.0,0.2,7500,1.955778070372509,7.080566229997203,7500
evaporation_0.2,evaporation,0.2,30,13,1.0,2.0,0.2,7500,1.9298467885369195,7.413933288073167,7500
evaporation_0.2,evaporation,0.2,30,14,1.0,2.0,0.2,7500,1.9298467885369193,6.841542984941043,7500
evaporation_0.2,evaporation,0.2,30,15,1.0,2.0,0.2,7500,1.935846346871392,7.012105052010156,7500
evaporation_0.2,evaporation,0.2,30,16,1.0,2.0,0.2,7500,1.935846346871392,7.142726931953803,7500
evaporation_0.2,evaporation,0.2,30,17,1.0,2.0,0.2,7500,1.9337416810526524,7.031737385084853,7500
evaporation_0.2,evaporation,0.2,30,18,1.0,2.0,0.2,7500,1.9298467885369195,6.978187778964639,7500
evaporation_0.2,evaporation,0.2,30,19,1.0,2.0,0.2,7500,1.9337416810526524,7.19459878501948,7500
evaporation_0.8,evaporation,0.8,1,0,1.0,2.0,0.8,7500,1.7739991125114165,6.192178355064243,7500
evaporation_0.8,evaporation,0.8,1,1,1.0,2.0,0.8,7500,1.7739991125114165,6.345742990029976,7500
evaporation_0.8,evaporation,0.8,1,2,1.0,2.0,0.8,7500,1.7739991125114165,6.425155467004515,7500
evaporation_0.8,evaporation,0.8,1,3,1.0,2.0,0.8,7500,1.7739991125114165,6.16524781496264,7500
evaporation_0.8,evaporation,0.8,1,4,1.0,2.0,0.8,7500,1.7739991125114165,6.722954020020552,7500
evaporation_0.8,evaporation,0.8,1,5,1.0,2.0,0.8,7500,1.7739991125114165,6.217426914023235,7500
evaporation_0.8,evaporation,0.8,1,6,1.0,2.0,0.8,7500,1.7851835857089084,6.1240668770624325,7500
evaporation_0.8,evaporation,0.8,1,7,1.0,2.0,0.8,7500,1.7739991125114165,6.366161105921492,7500
evaporation_0.8,evaporation,0.8,1,8,1.0,2.0,0.8,7500,1.7739991125114165,6.842732068966143,7500
evaporation_0.8,evaporation,0.8,1,9,1.0,2.0,0.8,7500,1.7739991125114165,6.328940354986116,7500
evaporation_0.8,evaporation,0.8,1,10,1.0,2.0,0.8,7500,1.7739991125114165,6.241453422931954,7500
evaporation_0.8,evaporation,0.8,1,11,1.0,2.0,0.8,7500,1.7739991125114165,6.293397014960647,7500
evaporation_0.8,evaporation,0.8,1,12,1.0,2.0,0.8,7500,1.7739991125114165,6.522678712033667,7500
evaporation_0.8,evaporation,0.8,1,13,1.0,2.0,0.8,7500,1.7739991125114165,6.468243403942324,7500
evaporation_0.8,evaporation,0.8,1,14,1.0,2.0,0.8,7500,1.7739991125114165,6.368160350015387,7500
evaporation_0.8,evaporation,0.8,1,15,1.0,2.0,0.8,7500,1.7739991125114165,6.453585807932541,7500
evaporation_0.8,evaporation,0.8,1,16,1.0,2.0,0.8,7500,1.7739991125114165,6.7180252419784665,7500
evaporation_0.8,evaporation,0.8,1,17,1.0,2.0,0.8,7500,1.7739991125114165,6.484602292999625,7500
evaporation_0.8,evaporation,0.8,1,18,1.0,2.0,0.8,7500,1.7739991125114165,6.392562831984833,7500
evaporation_0.8,evaporation,0.8,1,19,1.0,2.0,0.8,7500,1.7739991125114165,6.4738966369768605,7500
evaporation_0.8,evaporation,0.8,2,0,1.0,2.0,0.8,7500,2.279975082456949,6.605989966075867,7500
evaporation_0.8,evaporation,0.8,2,1,1.0,2.0,0.8,7500,2.279975082456949,6.798718128004111,7500
evaporation_0.8,evaporation,0.8,2,2,1.0,2.0,0.8,7500,2.279975082456949,6.14981189800892,7500
evaporation_0.8,evaporation,0.8,2,3,1.0,2.0,0.8,7500,2.279975082456949,6.399097358924337,7500
evaporation_0.8,evaporation,0.8,2,4,1.0,2.0,0.8,7500,2.279975082456949,6.202025066013448,7500
evaporation_0.8,evaporation,0.8,2,5,1.0,2.0,0.8,7500,2.279975082456949,6.140191707992926,7500
evaporation_0.8,evaporation,0.8,2,6,1.0,2.0,0.8,7500,2.279975082456949,6.103238703915849,7500
evaporation_0.8,evaporation,0.8,2,7,1.0,2.0,0.8,7500,2.279975082456949,6.277886401978321,7500
evaporation_0.8,evaporation,0.8,2,8,1.0,2.0,0.8,7500,2.279975082456949,6.2736361540155485,7500
evaporation_0.8,evaporation,0.8,2,9,1.0,2.0,0.8,7500,2.279975082456949,6.204868943081237,7500
evaporation_0.8,evaporation,0.8,2,10,1.0,2.0,0.8,7500,2.279975082456949,6.38350833998993,7500
evaporation_0.8,evaporation,0.8,2,11,1.0,2.0,0.8,7500,2.279975082456949,6.3871057940414175,7500
evaporation_0.8,evaporation,0.8,2,12,1.0,2.0,0.8,7500,2.279975082456949,6.36559209600091,7500
evaporation_0.8,evaporation,0.8,2,13,1.0,2.0,0.8,7500,2.279975082456949,6.499737272039056,7500
evaporation_0.8,evaporation,0.8,2,14,1.0,2.0,0.8,7500,2.279975082456949,6.451193762943149,7500
evaporation_0.8,evaporation,0.8,2,15,1.0,2.0,0.8,7500,2.279975082456949,6.345835064072162,7500
evaporation_0.8,evaporation,0.8,2,16,1.0,2.0,0.8,7500,2.279975082456949,6.431175842997618,7500
evaporation_0.8,evaporation,0.8,2,17,1.0,2.0,0.8,7500,2.279975082456949,6.47660321497824,7500
evaporation_0.8,evaporation,0.8,2,18,1.0,2.0,0.8,7500,2.279975082456949,7.144290287978947,7500
evaporation_0.8,evaporation,0.8,2,19,1.0,2.0,0.8,7500,2.279975082456949,6.46240574400872,7500
evaporation_0.8,evaporation,0.8,3,0,1.0,2.0,0.8,7500,2.5554615909469742,8.968187782913446,7500
evaporation_0.8,evaporation,0.8,3,1,1.0,2.0,0.8,7500,2.5554615909469742,8.947803532006219,7500
evaporation_0.8,evaporation,0.8,3,2,1.0,2.0,0.8,7500,2.5554615909469742,9.230104298098013,7500
evaporation_0.8,evaporation,0.8,3,3,1.0,2.0,0.8,7500,2.5554615909469742,9.074385726009496,7500
evaporation_0.8,evaporation,0.8,3,4,1.0,2.0,0.8,7500,2.5554615909469742,9.304694171063602,7500
evaporation_0.8,evaporation,0.8,3,5,1.0,2.0,0.8,7500,2.5554615909469742,9.085194192943163,7500
evaporation_0.8,evaporation,0.8,3,6,1.0,2.0,0.8,7500,2.5554615909469742,8.999432574026287,7500
evaporation_0.8,evaporation,0.8,3,7,1.0,2.0,0.8,7500,2.5554615909469742,9.118195443996228,7500
evaporation_0.8,evaporation,0.8,3,8,1.0,2.0,0.8,7500,2.5554615909469742,9.06928495701868,7500
evaporation_0.8,evaporation,0.8,3,9,1.0,2.0,0.8,7500,2.5554615909469742,9.070751611026935,7500
evaporation_0.8,evaporation,0.8,3,10,1.0,2.0,0.8,7500,2.589072221752102,9.257701770984568,7500
evaporation_0.8,evaporation,0.8,3,11,1.0,2.0,0.8,7500,2.5554615909469742,9.139308430952951,7500
evaporation_0.8,evaporation,0.8,3,12,1.0,2.0,0.8,7500,2.5554615909469742,9.338554524001665,7500
evaporation_0.8,evaporation,0.8,3,13,1.0,2.0,0.8,7500,2.5554615909469742,9.351896553998813,7500
evaporation_0.8,evaporation,0.8,3,14,1.0,2.0,0.8,7500,2.584574629456312,9.19602546398528,7500
evaporation_0.8,evaporation,0.8,3,15,1.0,2.0,0.8,7500,2.5554615909469742,9.23330660792999,7500
evaporation_0.8,evaporation,0.8,3,16,1.0,2.0,0.8,7500,2.5664198809726244,9.622275435947813,7500
evaporation_0.8,evaporation,0.8,3,17,1.0,2.0,0.8,7500,2.5554615909469742,9.333922249032184,7500
evaporation_0.8,evaporation,0.8,3,18,1.0,2.0,0.8,7500,2.5554615909469742,9.369900524034165,7500
evaporation_0.8,evaporation,0.8,3,19,1.0,2.0,0.8,7500,2.5554615909469742,9.208002989995293,7500
evaporation_0.8,evaporation,0.8,4,0,1.0,2.0,0.8,7500,2.1336449325725337,7.329542433959432,7500
evaporation_0.8,evaporation,0.8,4,1,1.0,2.0,0.8,7500,2.1336449325725337,6.919551586033776,7500
evaporation_0.8,evaporation,0.8,4,2,1.0,2.0,0.8,7500,2.1335996845890683,6.90277042996604,7500
evaporation_0.8,evaporation,0.8,4,3,1.0,2.0,0.8,7500,2.133644932572534,7.000095046008937,7500
evaporation_0.8,evaporation,0.8,4,4,1.0,2.0,0.8,7500,2.1335996845890683,6.934953326941468,7500
evaporation_0.8,evaporation,0.8,4,5,1.0,2.0,0.8,7500,2.1336449325725337,6.826612435048446,7500
evaporation_0.8,evaporation,0.8,4,6,1.0,2.0,0.8,7500,2.1335996845890683,6.843053749063984,7500
evaporation_0.8,evaporation,0.8,4,7,1.0,2.0,0.8,7500,2.133644932572534,7.640085836988874,7500
evaporation_0.8,evaporation,0.8,4,8,1.0,2.0,0.8,7500,2.1335996845890683,6.833657425013371,7500
evaporation_0.8,evaporation,0.8,4,9,1.0,2.0,0.8,7500,2.1336449325725337,7.054938777000643,7500
evaporation_0.8,evaporation,0.8,4,10,1.0,2.0,0.8,7500,2.1336449325725337,7.030766234034672,7500
evaporation_0.8,evaporation,0.8,4,11,1.0,2.0,0.8,7500,2.1336449325725337,7.191148729994893,7500
evaporation_0.8,evaporation,0.8,4,12,1.0,2.0,0.8,7500,2.1336449325725337,7.125261247041635,7500
evaporation_0.8,evaporation,0.8,4,13,1.0,2.0,0.8,7500,2.1335996845890683,7.0096089609432966,7500
evaporation_0.8,evaporation,0.8,4,14,1.0,2.0,0.8,7500,2.1335996845890683,7.086812141002156,7500
evaporation_0.8,evaporation,0.8,4,15,1.0,2.0,0.8,7500,2.1335996845890683,7.086744696018286,7500
evaporation_0.8,evaporation,0.8,4,16,1.0,2.0,0.8,7500,2.1335996845890683,7.140792433987372,7500
evaporation_0.8,evaporation,0.8,4,17,1.0,2.0,0.8,7500,2.1335996845890683,7.355781121994369,7500
evaporation_0.8,evaporation,0.8,4,18,1.0,2.0,0.8,7500,2.1335996845890683,6.901813086005859,7500
evaporation_0.8,evaporation,0.8,4,19,1.0,2.0,0.8,7500,2.133644932572534,7.110285446047783,7500
evaporation_0.8,evaporation,0.8,5,0,1.0,2.0,0.8,7500,1.865074221023855,6.70983359508682,7500
evaporation_0.8,evaporation,0.8,5,1,1.0,2.0,0.8,7500,1.865074221023855,7.018871896085329,7500
evaporation_0.8,evaporation,0.8,5,2,1.0,2.0,0.8,7500,1.865074221023855,6.812410370097496,7500
evaporation_0.8,evaporation,0.8,5,3,1.0,2.0,0.8,7500,1.865074221023855,6.747206748928875,7500
evaporation_0.8,evaporation,0.8,5,4,1.0,2.0,0.8,7500,1.865074221023855,6.649860925972462,7500
evaporation_0.8,evaporation,0.8,5,5,1.0,2.0,0.8,7500,1.865074221023855,6.9739357409998775,7500
evaporation_0.8,evaporation,0.8,5,6,1.0,2.0,0.8,7500,1.865074221023855,6.647870376938954,7500
evaporation_0.8,evaporation,0.8,5,7,1.0,2.0,0.8,7500,1.865074221023855,6.771637898054905,7500
evaporation_0.8,evaporation,0.8,5,8,1.0,2.0,0.8,7500,1.865074221023855,6.792751957080327,7500
evaporation_0.8,evaporation,0.8,5,9,1.0,2.0,0.8,7500,1.865074221023855,6.885925383074209,7500
evaporation_0.8,evaporation,0.8,5,10,1.0,2.0,0.8,7500,1.865074221023855,6.823464866029099,7500
evaporation_0.8,evaporation,0.8,5,11,1.0,2.0,0.8,7500,1.865074221023855,6.882271234993823,7500
evaporation_0.8,evaporation,0.8,5,12,1.0,2.0,0.8,7500,1.865074221023855,6.9390901499427855,7500
evaporation_0.8,evaporation,0.8,5,13,1.0,2.0,0.8,7500,1.865074221023855,6.932428359985352,7500
evaporation_0.8,evaporation,0.8,5,14,1.0,2.0,0.8,7500,1.865074221023855,7.029444921063259,7500
evaporation_0.8,evaporation,0.8,5,15,1.0,2.0,0.8,7500,1.865074221023855,6.901302626938559,7500
evaporation_0.8,evaporation,0.8,5,16,1.0,2.0,0.8,7500,1.865074221023855,6.920086365076713,7500
evaporation_0.8,evaporation,0.8,5,17,1.0,2.0,0.8,7500,1.865074221023855,7.068600491969846,7500
evaporation_0.8,evaporation,0.8,5,18,1.0,2.0,0.8,7500,1.865074221023855,6.809104411047883,7500
evaporation_0.8,evaporation,0.8,5,19,1.0,2.0,0.8,7500,1.865074221023855,6.958004486979917,7500
evaporation_0.8,evaporation,0.8,6,0,1.0,2.0,0.8,7500,1.756456461232624,6.469498825026676,7500
evaporation_0.8,evaporation,0.8,6,1,1.0,2.0,0.8,7500,1.756456461232624,6.481468589045107,7500
evaporation_0.8,evaporation,0.8,6,2,1.0,2.0,0.8,7500,1.756456461232624,6.128354883985594,7500
evaporation_0.8,evaporation,0.8,6,3,1.0,2.0,0.8,7500,1.756456461232624,6.245976725011133,7500
evaporation_0.8,evaporation,0.8,6,4,1.0,2.0,0.8,7500,1.756456461232624,6.0999973060097545,7500
evaporation_0.8,evaporation,0.8,6,5,1.0,2.0,0.8,7500,1.756456461232624,6.187346208957024,7500
evaporation_0.8,evaporation,0.8,6,6,1.0,2.0,0.8,7500,1.756456461232624,6.147545396001078,7500
evaporation_0.8,evaporation,0.8,6,7,1.0,2.0,0.8,7500,1.756456461232624,6.190182454069145,7500
evaporation_0.8,evaporation,0.8,6,8,1.0,2.0,0.8,7500,1.756456461232624,6.278660485055298,7500
evaporation_0.8,evaporation,0.8,6,9,1.0,2.0,0.8,7500,1.756456461232624,6.392756871995516,7500
evaporation_0.8,evaporation,0.8,6,10,1.0,2.0,0.8,7500,1.756456461232624,6.3662736979313195,7500
evaporation_0.8,evaporation,0.8,6,11,1.0,2.0,0.8,7500,1.756456461232624,6.3671038571046665,7500
evaporation_0.8,evaporation,0.8,6,12,1.0,2.0,0.8,7500,1.756456461232624,6.424911195994355,7500
evaporation_0.8,evaporation,0.8,6,13,1.0,2.0,0.8,7500,1.756456461232624,6.3700466610025615,7500
evaporation_0.8,evaporation,0.8,6,14,1.0,2.0,0.8,7500,1.756456461232624,6.4788266129326075,7500
evaporation_0.8,evaporation,0.8,6,15,1.0,2.0,0.8,7500,1.756456461232624,6.603841361007653,7500
evaporation_0.8,evaporation,0.8,6,16,1.0,2.0,0.8,7500,1.756456461232624,6.371014942065813,7500
evaporation_0.8,evaporation,0.8,6,17,1.0,2.0,0.8,7500,1.756456461232624,6.261748426943086,7500
evaporation_0.8,evaporation,0.8,6,18,1.0,2.0,0.8,7500,1.756456461232624,6.216321540996432,7500
evaporation_0.8,evaporation,0.8,6,19,1.0,2.0,0.8,7500,1.756456461232624,6.457421623985283,7500
evaporation_0.8,evaporation,0.8,7,0,1.0,2.0,0.8,7500,1.8418822070973002,4.372340849018656,7500
evaporation_0.8,evaporation,0.8,7,1,1.0,2.0,0.8,7500,1.8418822070973002,4.328630271949805,7500
evaporation_0.8,evaporation,0.8,7,2,1.0,2.0,0.8,7500,1.8418822070973002,4.3677239280659705,7500
evaporation_0.8,evaporation,0.8,7,3,1.0,2.0,0.8,7500,1.8418822070973002,4.626918304944411,7500
evaporation_0.8,evaporation,0.8,7,4,1.0,2.0,0.8,7500,1.8418822070973002,4.366783689940348,7500
evaporation_0.8,evaporation,0.8,7,5,1.0,2.0,0.8,7500,1.8418822070973002,4.423462353996001,7500
evaporation_0.8,evaporation,0.8,7,6,1.0,2.0,0.8,7500,1.8418822070973002,4.416097578010522,7500
evaporation_0.8,evaporation,0.8,7,7,1.0,2.0,0.8,7500,1.8418822070973002,4.415881629916839,7500
evaporation_0.8,evaporation,0.8,7,8,1.0,2.0,0.8,7500,1.8418822070973002,4.331271942006424,7500
evaporation_0.8,evaporation,0.8,7,9,1.0,2.0,0.8,7500,1.8418822070973002,5.114270554040559,7500
evaporation_0.8,evaporation,0.8,7,10,1.0,2.0,0.8,7500,1.8418822070973002,5.1908100330038,7500
evaporation_0.8,evaporation,0.8,7,11,1.0,2.0,0.8,7500,1.8418822070973002,4.468202717020176,7500
evaporation_0.8,evaporation,0.8,7,12,1.0,2.0,0.8,7500,1.8418822070973002,4.481651704991236,7500
evaporation_0.8,evaporation,0.8,7,13,1.0,2.0,0.8,7500,1.8418822070973002,4.69080506102182,7500
evaporation_0.8,evaporation,0.8,7,14,1.0,2.0,0.8,7500,1.8418822070973002,4.605818575015292,7500
evaporation_0.8,evaporation,0.8,7,15,1.0,2.0,0.8,7500,1.8418822070973002,4.552166966954246,7500
evaporation_0.8,evaporation,0.8,7,16,1.0,2.0,0.8,7500,1.8418822070973002,4.577897886978462,7500
evaporation_0.8,evaporation,0.8,7,17,1.0,2.0,0.8,7500,1.8418822070973002,4.355168131063692,7500
evaporation_0.8,evaporation,0.8,7,18,1.0,2.0,0.8,7500,1.8418822070973002,4.425992664997466,7500
evaporation_0.8,evaporation,0.8,7,19,1.0,2.0,0.8,7500,1.8418822070973002,4.6004162159515545,7500
evaporation_0.8,evaporation,0.8,8,0,1.0,2.0,0.8,7500,2.4314289960780373,10.592432599049062,7500
evaporation_0.8,evaporation,0.8,8,1,1.0,2.0,0.8,7500,2.4314289960780373,10.747879033908248,7500
evaporation_0.8,evaporation,0.8,8,2,1.0,2.0,0.8,7500,2.4314289960780373,10.480084701091982,7500
evaporation_0.8,evaporation,0.8,8,3,1.0,2.0,0.8,7500,2.4314289960780373,10.614344937959686,7500
evaporation_0.8,evaporation,0.8,8,4,1.0,2.0,0.8,7500,2.4352585724179385,10.809335198020563,7500
evaporation_0.8,evaporation,0.8,8,5,1.0,2.0,0.8,7500,2.4314289960780373,10.696035196073353,7500
evaporation_0.8,evaporation,0.8,8,6,1.0,2.0,0.8,7500,2.4314289960780373,11.061616915976629,7500
evaporation_0.8,evaporation,0.8,8,7,1.0,2.0,0.8,7500,2.476530843043769,10.78705490694847,7500
evaporation_0.8,evaporation,0.8,8,8,1.0,2.0,0.8,7500,2.4314289960780373,10.596858234028332,7500
evaporation_0.8,evaporation,0.8,8,9,1.0,2.0,0.8,7500,2.4314289960780373,10.932839688030072,7500
