task_id,method,length_km,length_sd,runtime_s,evaluations,n_runs
9,Insertion+2opt,2.4602711120029497,0.0,0.0014232260873541,91.0,1
9,MultiStart2opt,2.4136304587337376,0.006394274843608706,0.06357154584839003,9630.8,20
9,MultiStart2opt-RT,2.412200655412025,0.0,2.2347889511380346,338655.1,20
10,ILS,2.284792664659961,0.0,0.2884710089419968,47189.75,20
10,ILS-RT,2.284792664659961,0.0,2.5344107808952687,402815.0,20
10,Insertion+2opt,2.335488636909776,0.0,0.0014474289491772,150.0,1
10,MultiStart2opt,2.284792664659961,0.0,0.03353639045963059,5516.0,20
10,MultiStart2opt-RT,2.284792664659961,0.0,1.1215511188551317,189291.85,20
11,ILS,2.6881673361169907,0.0,0.31467222280334683,49576.25,20
11,ILS-RT,2.6881673361169907,0.0,2.597543890221277,421800.5,20
11,Insertion+2opt,2.7824251038519114,0.0,0.0009128280216827,57.0,1
11,MultiStart2opt,2.6881673361169907,0.0,0.03435589025611984,5249.05,20
11,MultiStart2opt-RT,2.6881673361169907,0.0,1.0500657225959003,178048.2,20
12,ILS,1.4260236853528467,0.0,0.8223098293005023,101950.05,20
12,ILS-RT,1.4260236853528467,0.0,6.869818476570072,864920.0,20
12,Insertion+2opt,1.4260236853528467,0.0,0.0021184320794418,133.0,1
12,MultiStart2opt,1.4260236853528467,0.0,0.1285814286326058,16109.1,20
12,MultiStart2opt-RT,1.4260236853528467,0.0,4.481235410651425,566522.4,20
13,ILS,2.026911186852802,0.0,0.2568289616436231,42091.45,20
13,ILS-RT,2.026911186852802,0.0,2.1796561190334613,357307.95,20
13,Insertion+2opt,2.026911186852802,0.0,0.0010494639864191,77.0,1
13,MultiStart2opt,2.026911186852802,0.0,0.03802521893521767,6375.5,20
13,MultiStart2opt-RT,2.026911186852802,0.0,1.2825134707440156,222551.65,20
14,ILS,1.067134550587395,0.0,0.02084250016487199,5181.0,20
14,ILS-RT,1.067134550587395,0.0,0.1748794490471482,43936.0,20
14,Insertion+2opt,1.067134550587395,0.0,0.0002038889797404,15.0,1
14,MultiStart2opt,1.067134550587395,0.0,0.002388527349103185,493.95,20
14,MultiStart2opt-RT,1.067134550587395,0.0,0.0654111674870364,16119.35,20
15,ILS,2.1133578556285797,0.002323793278398653,0.14065477391122835,24764.5,20
15,ILS-RT,2.1133578556285797,0.002323793278398653,1.2087392761022784,217576.5,20
15,Insertion+2opt,2.112602871122433,0.0,0.000582554959692,38.0,1
15,MultiStart2opt,2.112602871122433,0.0,0.016508339351275887,3007.3,20
15,MultiStart2opt-RT,2.112602871122433,0.0,0.5303216348402202,102780.85,20
16,ILS,2.159640501700675,0.0,1.1502683761820662,132485.85,20
16,ILS-RT,2.159640501700675,0.0,9.286087922134902,1123395.7,20
16,Insertion+2opt,2.1951842818144454,0.0,0.0068273269571363,695.0,1
16,MultiStart2opt,2.1612113240279096,0.0029361837417237377,0.22694250059430482,26299.05,20
16,MultiStart2opt-RT,2.159640501700675,3.0564315594525006e-16,7.37788551285048,876083.7,20
17,ILS,2.0100547196305705,0.0,0.06505099334171968,14336.0,20
17,ILS-RT,2.0100547196305705,0.0,0.5581063432036899,121909.0,20
17,Insertion+2opt,2.0100547196305705,0.0,0.0004583420231938,47.0,1
17,MultiStart2opt,2.0100547196305705,0.0,0.007677210698602666,1564.9,20
17,MultiStart2opt-RT,2.0100547196305705,0.0,0.24148208334809165,53532.95,20
18,ILS,2.7052757751641314,0.0,1.3767595360463019,158340.6,20
18,ILS-RT,2.7052757751641314,0.0,11.354141650046222,1321954.6,20
18,Insertion+2opt,2.744422507372392,0.0,0.0080889760283753,874.0,1
18,MultiStart2opt,2.7052757751641314,0.0,0.26149401146103624,30429.0,20
18,MultiStart2opt-RT,2.7052757751641314,0.0,8.602066604566062,1015339.6,20
19,ILS,1.908463713665149,0.0,0.0331288789515383,7815.0,20
19,ILS-RT,1.908463713665149,0.0,0.28137860589777114,66738.0,20
19,Insertion+2opt,1.908463713665149,0.0,0.0002972530201077,25.0,1
19,MultiStart2opt,1.908463713665149,0.0,0.004332069243537221,891.25,20
19,MultiStart2opt-RT,1.908463713665149,0.0,0.12288199231843462,28969.45,20
20,ILS,2.169746843952334,0.0,0.1763983006123453,29778.0,20
20,ILS-RT,2.169746843952334,0.0,1.4764885671145749,253383.2,20
20,Insertion+2opt,2.181971190771636,0.0,0.0011502240085974,124.0,1
20,MultiStart2opt,2.169746843952334,0.0,0.023865918250521582,4180.25,20
20,MultiStart2opt-RT,2.169746843952334,0.0,0.7856787737517152,144045.65,20
21,ILS,2.207342884706021,0.0,0.05549733299994837,12132.0,20
21,ILS-RT,2.207342884706021,0.0,0.4638530708907638,103118.0,20
21,Insertion+2opt,2.207342884706021,0.0,0.0004686269676312,52.0,1
21,MultiStart2opt,2.207342884706021,0.0,0.0077231873990967455,1609.45,20
21,MultiStart2opt-RT,2.207342884706021,0.0,0.23623245633789333,52458.15,20
22,ILS,0.6495626464756479,0.0,20.552446219633566,1164538.15,20
22,ILS-RT,0.6495626464756479,0.0,159.3326326948474,9802512.55,20
22,Insertion+2opt,0.6495626464756479,0.0,0.0308068809099495,984.0,1
22,MultiStart2opt,0.6495626464756479,0.0,2.950888388301246,167212.95,20
22,MultiStart2opt-RT,0.6495626464756479,0.0,96.52629610524745,5782114.2,20
23,ILS,2.01067302300028,0.0,0.0118042467103805,3154.0,20
23,ILS-RT,2.01067302300028,0.0,0.09830506785074246,26781.0,20
23,Insertion+2opt,2.01067302300028,0.0,0.0001412329729646,8.0,1
23,MultiStart2opt,2.01067302300028,0.0,0.0013402961485553,256.2,20
23,MultiStart2opt-RT,2.01067302300028,0.0,0.03406900916015725,8707.35,20
24,ILS,1.3508272334785485,0.0,0.011504890164360355,3017.0,20
24,ILS-RT,1.3508272334785485,0.0,0.09530952986679035,25712.0,20
24,Insertion+2opt,1.3508272334785485,0.0,0.0001231710193678,8.0,1
24,MultiStart2opt,1.3508272334785485,0.0,0.001400146709056525,262.5,20
24,MultiStart2opt-RT,1.3508272334785485,0.0,0.03409162650932554,8760.6,20
25,ILS,1.9406169918137253,0.0,0.0378700539527926,8871.0,20
25,ILS-RT,1.9406169918137253,0.0,0.3190478059987072,74848.0,20
25,Insertion+2opt,1.9406169918137255,0.0,0.0003008699277415,30.0,1
25,MultiStart2opt,1.9406169918137253,0.0,0.005222628643969026,1105.0,20
25,MultiStart2opt-RT,1.9406169918137253,0.0,0.15083727209712375,35475.95,20
26,ILS,2.218200980928021,0.0,0.19251855824259106,32710.5,20
26,ILS-RT,2.218200980928021,0.0,1.666974643955473,280686.95,20
26,Insertion+2opt,2.218200980928021,0.0,0.0007326049963012,47.0,1
26,MultiStart2opt,2.218200980928021,0.0,0.02208924816222857,3823.95,20
26,MultiStart2opt-RT,2.218200980928021,0.0,0.7298161172133405,134071.55,20
27,ILS,1.9000621512377236,0.0,0.02466772613115603,6118.0,20
27,ILS-RT,1.9000621512377236,0.0,0.20557174986461174,51934.0,20
27,Insertion+2opt,1.9000621512377236,0.0,0.0001793419942259,12.0,1
27,MultiStart2opt,1.9000621512377236,0.0,0.002853901067282955,598.1,20
27,MultiStart2opt-RT,1.9000621512377236,0.0,0.07860705304192375,19588.95,20
28,ILS,2.025980418950708,0.0,0.2033845946541987,34652.95,20
28,ILS-RT,2.025980418950708,0.0,1.7175794675131328,294986.4,20
28,Insertion+2opt,2.025980418950708,0.0,0.0007246038876473,47.0,1
28,MultiStart2opt,2.025980418950708,0.0,0.02553275380632835,4392.8,20
28,MultiStart2opt-RT,2.025980418950708,0.0,0.821544027904747,150664.6,20
29,ILS,2.4908832129936185,0.0,2.311925884243101,260174.2,20
29,ILS-RT,2.4908832129936185,0.0,18.293070212390738,2076773.05,20
29,Insertion+2opt,2.490883212993618,0.0,0.0056432160781696,392.0,1
29,MultiStart2opt,2.4908832129936185,0.0,0.47001413571997547,52224.2,20
29,MultiStart2opt-RT,2.4908832129936185,0.0,15.251297246210743,1745385.55,20
30,ILS,1.92984678853692,0.0,0.39656267261598255,62854.55,20
30,ILS-RT,1.92984678853692,0.0,3.3893493986979593,543634.2,20
30,Insertion+2opt,1.9337416810526524,0.0,0.0023708579828962,278.0,1
30,MultiStart2opt,1.92984678853692,0.0,0.0624107390933204,9779.65,20
30,MultiStart2opt-RT,1.92984678853692,0.0,2.030020513944328,329077.95,20
